"ID","Female_total_EPO_clutches","BroodName","Cohort","SocialDadID","FWPO","FEPO","FTO","FPercentEP","F_EPP_brood","F_total_Brood_number","F_total_Partner_number","Number_Broods_with_Partner","F_Percent_clutch_EP","Sex","Age","Dam","BroodRef","EventDate","male_brood_WPO","male_brood_EPO","Male_Year_WPO","Male_Year_EPO","M_EPP_Year","M_EPP_brood"
8849,3,"R028",2018,8752,2,0,2,0,0,9,9,7,0.333333333333333,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
8849,3,"R109",2018,8752,3,2,5,0.4,1,9,9,7,0.333333333333333,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
8849,3,"R165",2018,8752,3,0,3,0,0,9,9,7,0.333333333333333,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
8849,3,"T027",2019,9416,1,2,3,0.666666666666667,1,9,9,2,0.333333333333333,"0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
8849,3,"T095",2019,9416,3,0,3,0,0,9,9,2,0.333333333333333,"0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
8851,1,"R116",2018,9116,1,1,2,0.5,1,1,1,1,1,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
8855,0,"Q073",2017,9222,2,0,2,0,0,3,3,3,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8855,0,"Q134",2017,9222,2,0,2,0,0,3,3,3,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8855,0,"Q184",2017,9222,1,0,1,0,0,3,3,3,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8863,0,"Q096",2017,8512,3,0,3,0,0,1,1,1,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8867,0,"Q171",2017,6270,3,0,3,0,0,1,1,1,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8941,5,"P039",2016,8567,2,0,2,0,0,6,6,2,0.833333333333333,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8941,5,"Q214",2017,8567,1,2,3,0.666666666666667,1,6,6,2,0.833333333333333,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8941,5,"R052",2018,9000,1,1,2,0.5,1,6,6,4,0.833333333333333,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8941,5,"R115",2018,9000,1,2,3,0.666666666666667,1,6,6,4,0.833333333333333,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8941,5,"T025",2019,9000,2,2,4,0.5,1,6,6,4,0.833333333333333,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8941,5,"T075",2019,9000,2,1,3,0.333333333333333,1,6,6,4,0.833333333333333,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8943,3,"Q041",2017,5195,0,3,3,1,1,3,3,3,1,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8943,3,"Q129",2017,5195,1,1,2,0.5,1,3,3,3,1,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8943,3,"Q177",2017,5195,2,1,3,0.333333333333333,1,3,3,3,1,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8956,1,"Q053",2017,8850,3,0,3,0,0,5,5,2,0.2,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8956,1,"Q142",2017,8850,2,2,4,0.5,1,5,5,2,0.2,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8956,1,"R038",2018,9564,3,0,3,0,0,5,5,3,0.2,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
8956,1,"R092",2018,9564,3,0,3,0,0,5,5,3,0.2,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
8956,1,"R147",2018,9564,4,0,4,0,0,5,5,3,0.2,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
8959,1,"Q168",2017,8912,3,1,4,0.25,1,1,1,1,1,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8963,2,"Q048",2017,8878,2,2,4,0.5,1,2,2,2,1,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8963,2,"Q135",2017,8878,1,2,3,0.666666666666667,1,2,2,2,1,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8966,2,"Q069",2017,6927,1,3,4,0.75,1,3,3,3,0.666666666666667,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8966,2,"Q140",2017,6927,1,2,3,0.666666666666667,1,3,3,3,0.666666666666667,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8966,2,"Q180",2017,6927,4,0,4,0,0,3,3,3,0.666666666666667,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8979,0,"Q036",2017,9002,2,0,2,0,0,5,5,2,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8979,0,"Q099",2017,9002,3,0,3,0,0,5,5,2,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8979,0,"Q186",2017,5466,1,0,1,0,0,5,5,1,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8979,0,"R019",2018,8652,2,0,2,0,0,5,5,2,0,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
8979,0,"R082",2018,8652,3,0,3,0,0,5,5,2,0,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
8989,0,"Q100",2017,8830,3,0,3,0,0,4,4,4,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8989,0,"Q198",2017,8830,2,0,2,0,0,4,4,4,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8989,0,"R087",2018,8830,4,0,4,0,0,4,4,4,0,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
8989,0,"R151",2018,8830,1,0,1,0,0,4,4,4,0,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
8998,0,"Q043",2017,9000,3,0,3,0,0,1,1,1,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9020,1,"Q075",2017,9273,3,1,4,0.25,1,1,1,1,1,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9027,1,"Q061",2017,9516,1,3,4,0.75,1,2,2,1,0.5,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9027,1,"Q147",2017,8865,2,0,2,0,0,2,2,1,0.5,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9033,0,"Q157",2017,8811,2,0,2,0,0,1,1,1,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9046,1,"Q105",2017,8498,3,0,3,0,0,6,6,2,0.166666666666667,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9046,1,"Q182",2017,8498,3,0,3,0,0,6,6,2,0.166666666666667,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9046,1,"R031",2018,7689,3,1,4,0.25,1,6,6,3,0.166666666666667,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9046,1,"R073",2018,7689,2,0,2,0,0,6,6,3,0.166666666666667,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9046,1,"R128",2018,7689,1,0,1,0,0,6,6,3,0.166666666666667,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9046,1,"T009",2019,9144,3,0,3,0,0,6,6,1,0.166666666666667,"0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
9050,3,"Q094",2017,8934,3,1,4,0.25,1,4,4,1,0.75,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9050,3,"Q151",2017,9233,4,0,4,0,0,4,4,3,0.75,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9050,3,"R054",2018,9233,1,3,4,0.75,1,4,4,3,0.75,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9050,3,"R129",2018,9233,2,2,4,0.5,1,4,4,3,0.75,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9066,3,"Q063",2017,8391,5,0,5,0,0,10,10,2,0.3,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9066,3,"Q138",2017,8391,4,0,4,0,0,10,10,2,0.3,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9066,3,"R010",2018,9893,2,0,2,0,0,10,10,1,0.3,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9066,3,"R011",2018,6808,2,0,2,0,0,10,10,1,0.3,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9066,3,"R046",2018,9893,1,1,2,0.5,1,10,10,2,0.3,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9066,3,"R113",2018,9893,3,1,4,0.25,1,10,10,2,0.3,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9066,3,"R171",2018,5466,4,0,4,0,0,10,10,1,0.3,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9066,3,"T004",2019,9893,1,3,4,0.75,1,10,10,3,0.3,"0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
9066,3,"T013",2019,9893,5,0,5,0,0,10,10,3,0.3,"0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
9066,3,"T069",2019,9893,5,0,5,0,0,10,10,3,0.3,"0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
9082,2,"Q060",2017,9223,3,0,3,0,0,4,4,3,0.5,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9082,2,"Q149",2017,9223,0,2,2,1,1,4,4,3,0.5,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9082,2,"R076",2018,9223,4,0,4,0,0,4,4,3,0.5,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9082,2,"R146",2018,9626,2,1,3,0.333333333333333,1,4,4,1,0.5,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9083,0,"Q097",2017,8729,4,0,4,0,0,2,2,2,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9083,0,"Q183",2017,8729,3,0,3,0,0,2,2,2,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9095,1,"Q101",2017,9089,3,1,4,0.25,1,1,1,1,1,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9099,4,"Q160",2017,8652,1,0,1,0,0,5,5,3,0.8,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9099,4,"R080",2018,8652,1,1,2,0.5,1,5,5,3,0.8,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9099,4,"R119",2018,8652,1,2,3,0.666666666666667,1,5,5,3,0.8,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9099,4,"T048",2019,8978,0,2,2,1,1,5,5,2,0.8,"0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
9099,4,"T060",2019,8978,1,2,3,0.666666666666667,1,5,5,2,0.8,"0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
9100,1,"Q035",2017,8365,3,0,3,0,0,7,7,3,0.142857142857143,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9100,1,"Q119",2017,8365,2,0,2,0,0,7,7,3,0.142857142857143,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9100,1,"Q202",2017,8365,1,0,1,0,0,7,7,3,0.142857142857143,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9100,1,"R078",2018,6808,4,0,4,0,0,7,7,4,0.142857142857143,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9100,1,"R141",2018,6808,4,0,4,0,0,7,7,4,0.142857142857143,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9100,1,"T017",2019,6808,2,1,3,0.333333333333333,1,7,7,4,0.142857142857143,"0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
9100,1,"T076",2019,6808,3,0,3,0,0,7,7,4,0.142857142857143,"0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
9113,1,"Q064",2017,9133,2,0,2,0,0,3,3,3,0.333333333333333,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9113,1,"Q122",2017,9133,3,0,3,0,0,3,3,3,0.333333333333333,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9113,1,"Q191",2017,9133,0,3,3,1,1,3,3,3,0.333333333333333,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9117,0,"Q144",2017,9076,3,0,3,0,0,1,1,1,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9121,2,"Q072",2017,9143,3,0,3,0,0,9,9,7,0.222222222222222,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9121,2,"Q127",2017,9143,2,0,2,0,0,9,9,7,0.222222222222222,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9121,2,"Q174",2017,9143,1,2,3,0.666666666666667,1,9,9,7,0.222222222222222,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9121,2,"R017",2018,9143,2,2,4,0.5,1,9,9,7,0.222222222222222,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9121,2,"R049",2018,9143,1,0,1,0,0,9,9,7,0.222222222222222,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9121,2,"R114",2018,9143,3,0,3,0,0,9,9,7,0.222222222222222,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9121,2,"R168",2018,9143,5,0,5,0,0,9,9,7,0.222222222222222,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9121,2,"T018",2019,9667,2,0,2,0,0,9,9,2,0.222222222222222,"0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
9121,2,"T067",2019,9667,2,0,2,0,0,9,9,2,0.222222222222222,"0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
9130,1,"Q051",2017,6808,1,0,1,0,0,3,3,3,0.333333333333333,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9130,1,"Q115",2017,6808,2,0,2,0,0,3,3,3,0.333333333333333,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9130,1,"Q193",2017,6808,1,1,2,0.5,1,3,3,3,0.333333333333333,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9132,1,"Q057",2017,8949,3,0,3,0,0,3,3,3,0.333333333333333,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9132,1,"Q123",2017,8949,5,0,5,0,0,3,3,3,0.333333333333333,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9132,1,"Q203",2017,8949,2,1,3,0.333333333333333,1,3,3,3,0.333333333333333,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9159,3,"Q031",2017,8795,5,0,5,0,0,7,7,1,0.428571428571429,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9159,3,"Q085",2017,8652,4,0,4,0,0,7,7,1,0.428571428571429,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9159,3,"Q172",2017,9240,2,1,3,0.333333333333333,1,7,7,1,0.428571428571429,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9159,3,"R006",2018,8652,1,0,1,0,0,7,7,4,0.428571428571429,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9159,3,"R034",2018,8652,4,1,5,0.2,1,7,7,4,0.428571428571429,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9159,3,"R101",2018,8652,3,1,4,0.25,1,7,7,4,0.428571428571429,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9159,3,"R150",2018,8652,3,0,3,0,0,7,7,4,0.428571428571429,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9163,1,"Q037",2017,8965,3,0,3,0,0,3,3,3,0.333333333333333,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9163,1,"Q114",2017,8965,4,0,4,0,0,3,3,3,0.333333333333333,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9163,1,"Q196",2017,8965,0,3,3,1,1,3,3,3,0.333333333333333,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9209,0,"Q092",2017,8977,3,0,3,0,0,1,1,1,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9214,0,"Q179",2017,5466,3,0,3,0,0,6,6,3,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9214,0,"R009",2018,5466,3,0,3,0,0,6,6,3,0,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9214,0,"R039",2018,5466,3,0,3,0,0,6,6,3,0,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9214,0,"R120",2018,8978,4,0,4,0,0,6,6,3,0,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9214,0,"T022",2019,8978,5,0,5,0,0,6,6,3,0,"0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
9214,0,"T094",2019,8978,3,0,3,0,0,6,6,3,0,"0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
9239,0,"Q158",2017,9260,2,0,2,0,0,1,1,1,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9249,3,"Q055",2017,9185,2,1,3,0.333333333333333,1,6,6,6,0.5,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9249,3,"Q156",2017,9185,4,0,4,0,0,6,6,6,0.5,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9249,3,"R075",2018,9185,2,3,5,0.6,1,6,6,6,0.5,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9249,3,"R142",2018,9185,2,2,4,0.5,1,6,6,6,0.5,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9249,3,"T023",2019,9185,4,0,4,0,0,6,6,6,0.5,"0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
9249,3,"T100",2019,9185,4,0,4,0,0,6,6,6,0.5,"0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
9252,1,"Q038",2017,9251,2,0,2,0,0,3,3,2,0.333333333333333,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9252,1,"Q086",2017,9251,3,1,4,0.25,1,3,3,2,0.333333333333333,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9252,1,"Q150",2017,9273,4,0,4,0,0,3,3,1,0.333333333333333,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9254,2,"R004",2018,9240,2,0,2,0,0,3,3,3,0.666666666666667,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9254,2,"R043",2018,9240,0,3,3,1,1,3,3,3,0.666666666666667,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9254,2,"R107",2018,9240,1,1,2,0.5,1,3,3,3,0.666666666666667,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9258,1,"Q050",2017,9002,3,0,3,0,0,3,3,2,0.333333333333333,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9258,1,"Q215",2017,9002,0,1,1,1,1,3,3,2,0.333333333333333,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9258,1,"R023",2018,9134,4,0,4,0,0,3,3,1,0.333333333333333,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9268,0,"Q045",2017,8865,3,0,3,0,0,3,3,1,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9268,0,"Q132",2017,4943,3,0,3,0,0,3,3,2,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9268,0,"R053",2018,4943,4,0,4,0,0,3,3,2,0,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9271,2,"Q034",2017,8978,3,1,4,0.25,1,2,2,2,1,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9271,2,"Q108",2017,8978,3,1,4,0.25,1,2,2,2,1,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9377,2,"R003",2018,5466,3,0,3,0,0,3,3,3,0.666666666666667,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9377,2,"R033",2018,5466,2,1,3,0.333333333333333,1,3,3,3,0.666666666666667,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9377,2,"R103",2018,5466,2,1,3,0.333333333333333,1,3,3,3,0.666666666666667,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9471,0,"R172",2018,9667,2,0,2,0,0,2,2,2,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9471,0,"T064",2019,9667,3,0,3,0,0,2,2,2,0,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9474,2,"R045",2018,9592,0,3,3,1,1,2,2,2,1,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9474,2,"R118",2018,9592,1,3,4,0.75,1,2,2,2,1,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9549,0,"R051",2018,9133,3,0,3,0,0,2,2,2,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9549,0,"R122",2018,9133,5,0,5,0,0,2,2,2,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9550,1,"R104",2018,9260,0,1,1,1,1,1,1,1,1,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9562,0,"R079",2018,8910,1,0,1,0,0,3,3,2,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9562,0,"R132",2018,8910,1,0,1,0,0,3,3,2,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9562,0,"T040",2019,9633,3,0,3,0,0,3,3,1,0,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9570,0,"R152",2018,9222,2,0,2,0,0,1,1,1,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9571,1,"R048",2018,8978,3,0,3,0,0,2,2,1,0.5,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9571,1,"R137",2018,9089,0,1,1,1,1,2,2,1,0.5,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9573,0,"Q176",2017,9071,4,0,4,0,0,1,1,1,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9595,0,"R061",2018,9626,3,0,3,0,0,1,1,1,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9604,1,"R067",2018,9176,0,3,3,1,1,1,1,1,1,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9654,1,"Q164",2017,9007,2,1,3,0.333333333333333,1,1,1,1,1,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9813,2,"T002",2019,9176,0,5,5,1,1,3,3,1,0.666666666666667,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9813,2,"T059",2019,9134,3,0,3,0,0,3,3,2,0.666666666666667,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9813,2,"T101",2019,9134,1,2,3,0.666666666666667,1,3,3,2,0.666666666666667,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9817,0,"R154",2018,4943,4,0,4,0,0,1,1,1,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9871,0,"T010",2019,9116,3,0,3,0,0,2,2,2,0,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9871,0,"T086",2019,9116,4,0,4,0,0,2,2,2,0,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9931,0,"R094",2018,8770,3,0,3,0,0,2,2,1,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9931,0,"T041",2019,8649,2,0,2,0,0,2,2,1,0,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
9951,2,"R086",2018,8934,0,2,2,1,1,3,3,2,0.666666666666667,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9951,2,"R157",2018,8934,0,4,4,1,1,3,3,2,0.666666666666667,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9951,2,"T038",2019,10580,4,0,4,0,0,3,3,1,0.666666666666667,"0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
10154,0,"T046",2019,10535,3,0,3,0,0,2,2,2,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10154,0,"T092",2019,10535,4,0,4,0,0,2,2,2,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10339,1,"T039",2019,8567,2,1,3,0.333333333333333,1,1,1,1,1,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10347,0,"T078",2019,10197,2,0,2,0,0,1,1,1,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10350,1,"T056",2019,10022,4,0,4,0,0,2,2,2,0.5,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10350,1,"T091",2019,10022,3,1,4,0.25,1,2,2,2,0.5,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10351,0,"T051",2019,9116,2,0,2,0,0,1,1,1,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10377,1,"T061",2019,10584,1,1,2,0.5,1,1,1,1,1,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10578,2,"T034",2019,9459,1,3,4,0.75,1,2,2,2,1,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10578,2,"T102",2019,9459,1,2,3,0.666666666666667,1,2,2,2,1,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10581,0,"T044",2019,9093,4,0,4,0,0,2,2,2,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10581,0,"T096",2019,9093,4,0,4,0,0,2,2,2,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
4470,NA,"A001",2001,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",NA,4497,154,2001-04-30,5,0,13,0,0,0
4435,NA,"A002",2001,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",NA,4443,155,2001-05-01,2,1,5,1,1,1
4403,NA,"A003",2001,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",NA,4447,156,2001-05-02,2,3,6,3,1,1
4467,NA,"A004",2001,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",NA,4496,157,2001-05-03,2,0,2,0,0,0
4429,NA,"A005",2001,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",NA,4495,158,2001-05-04,3,2,3,2,1,1
4418,NA,"A006",2001,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",NA,4494,159,2001-05-05,1,0,3,0,0,0
4275,NA,"A007",2001,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",NA,4489,160,2001-05-06,3,0,8,0,0,0
4412,NA,"A008",2001,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",NA,4290,161,2001-05-06,4,1,7,2,1,1
4499,NA,"A009",2001,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",NA,4500,162,2001-05-06,4,0,6,0,0,0
4415,NA,"A010",2001,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",NA,4437,163,2001-05-07,3,0,5,0,0,0
4432,NA,"A011",2001,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",NA,4438,164,2001-05-07,1,0,5,0,0,0
4230,NA,"A012",2001,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",NA,4436,165,2001-05-08,5,0,9,0,0,0
4153,NA,"A013",2001,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",NA,4177,166,2001-05-08,4,0,9,0,0,0
4409,NA,"A014",2001,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",NA,4498,167,2001-05-09,5,0,9,0,0,0
